a	b	d	c	h	rmse
0.00031308	0.05772103	0.04353062	16.5281	2.9573	5.4878
0.00092566	0.25454792	0.08155277	16.9448	2.0105	10.3062
0.00038263	0.17434379	0.06149222	18.9628	2.3566	10.1607
0.00058513	1.16340852	0.02095537	16.5742	2.4526	6.9314
0.00058393	0.78732055	0.08921035	17.1235	1.6501	12.3158
0.00056583	1.06016970	0.06003298	13.8477	2.7245	4.4757
0.00040702	0.94818133	0.09700761	16.0675	2.7146	7.0478
0.00059844	0.89451456	0.05300586	18.6396	2.7380	8.3701
0.00050371	0.31079680	0.01365084	18.6031	2.4932	8.3114
0.00050752	0.86816931	0.02372340	12.0794	1.9616	4.6266
0.00053003	1.19402921	0.05254994	15.0467	1.7410	9.0257
0.00046287	1.04080534	0.05335104	18.1549	1.6160	12.5930
0.00021109	1.10376108	0.06880273	19.1173	2.7554	9.0611
0.00016374	0.20871745	0.04711581	14.8650	1.8528	7.9026
0.00066757	1.11870265	0.04138501	16.2401	2.1505	8.2193
0.00091088	0.35014659	0.08599946	16.9843	2.4547	8.6186
0.00013601	0.25844225	0.04875610	14.7662	2.5870	5.2060
0.00069884	0.31276390	0.08521412	13.3210	2.1764	6.2018
0.00080055	1.05780494	0.01610035	12.1991	1.9124	4.8436
0.00050234	0.40208083	0.07312982	17.3217	2.1955	9.6065
0.00076964	0.87504309	0.02637274	16.6515	2.0463	8.6594
0.00019122	0.25398722	0.07697389	16.3128	1.6329	11.0094
0.00026984	0.75243604	0.00683647	15.7364	1.5561	9.2149
0.00061069	0.30315840	0.02581559	18.7178	2.9435	7.0869
0.00059318	0.21601653	0.07886154	13.9449	1.9840	7.3487
0.00018450	0.37985897	0.00857048	17.9526	2.2926	8.3157
0.00016795	1.13463187	0.03766868	17.5903	2.9514	6.3855
0.00023918	0.39746639	0.06547894	12.7863	2.0597	5.6131
0.00096639	0.58819771	0.02199744	18.1206	2.0058	10.1261
0.00018184	0.58684558	0.05725127	19.6903	1.9306	12.6286
0.00061918	0.30292511	0.08551654	13.0570	2.4744	4.8983
0.00074637	0.05833536	0.05143786	19.1711	2.9237	7.9940
0.00085227	0.70068985	0.05397794	15.5427	2.0655	8.1317
0.00033520	0.37312663	0.09083106	15.3097	1.8296	9.5986
0.00049873	0.46843565	0.00487348	14.2684	2.6869	4.2338
0.00032145	0.25086534	0.05451934	14.5080	2.5461	5.2340
0.00093686	0.45691073	0.04696902	13.4396	2.3781	4.8569
0.00076113	0.26249033	0.04951714	19.6265	2.0610	11.8806
0.00027203	0.66818142	0.01661988	16.5758	2.5371	6.4244
0.00017307	0.57710057	0.02995348	18.3591	2.6633	7.7752
0.00095695	0.82797438	0.01307967	15.0561	2.2316	6.2014
0.00010867	0.98946416	0.09152652	14.1492	1.8649	8.4478
0.00078095	0.03744817	0.06517736	16.1958	2.3145	7.8327
0.00052454	0.44166562	0.00327419	19.3391	2.2850	9.6207
0.00020042	0.28477034	0.00945055	18.8087	2.6304	7.8711
0.00030912	0.12790425	0.00413641	18.9654	2.1078	9.8744
0.00040525	0.71995145	0.03106515	17.6579	2.6347	7.3340
0.00026381	0.83844221	0.06417570	12.3329	2.1941	4.8093
0.00041159	0.07514657	0.03445445	16.9119	2.8500	5.9554
0.00016794	0.04566997	0.07819308	19.4117	1.6905	13.7852
0.00024137	0.34404057	0.02222681	14.7461	1.7937	7.5179
0.00022526	1.11401236	0.03830473	12.3985	2.4517	3.7790
0.00011248	0.74441582	0.04674444	19.6362	2.6855	9.2323
0.00009352	1.08635879	0.05684706	15.7173	1.6555	10.0138
0.00086925	0.51318288	0.09528960	15.2595	2.2916	7.9030
0.00050001	0.05490896	0.04496645	12.9458	2.6361	3.7940
0.00022053	1.07439089	0.03201601	13.2698	2.7204	3.8225
0.00080938	0.66139144	0.00207263	18.3821	1.6731	11.3107
0.00055994	0.53293526	0.07516997	12.9688	2.7628	3.9442
0.00095782	1.08103573	0.07025953	17.0643	2.4978	8.3419
0.00073575	0.46607134	0.07767559	13.8669	1.8307	7.9868
0.00052627	0.57784373	0.03458632	12.8255	2.4308	4.0258
0.00056931	0.42327231	0.01296444	12.1458	2.1296	3.9704
0.00038396	0.68629837	0.00146186	16.3815	1.6655	9.2749
0.00087541	0.53441072	0.01074319	19.6769	2.1687	10.6716
0.00045970	0.06966010	0.07567950	14.5558	2.3075	6.5061
0.00061866	0.21303266	0.00726130	19.4717	2.5061	8.9443
0.00018225	0.67368484	0.09453000	18.3537	2.3367	10.5322
0.00045660	0.49353951	0.05736322	12.0424	2.1160	4.6444
0.00027804	1.19936049	0.01373211	17.8584	2.8582	6.5355
0.00010150	0.98572934	0.07051814	13.1455	2.2150	5.5884
0.00095075	0.16211618	0.05339321	16.4109	1.8504	9.7485
0.00050421	0.25398687	0.07008673	19.6204	2.2445	11.5226
0.00096249	0.23020159	0.06665424	13.6915	2.6681	4.5269
0.00033781	0.04572926	0.06719541	18.5497	2.5545	9.0584
0.00068681	0.40242550	0.08047273	13.1563	1.8903	7.0944
0.00046108	1.12872994	0.02168631	14.1158	2.1276	5.8600
0.00079035	0.14354727	0.06597739	16.3500	1.6951	10.6269
0.00057896	0.85686016	0.06033671	18.0443	1.9266	11.2806
0.00022223	0.50385892	0.03902038	12.3003	2.4907	3.6190
0.00014257	1.19108355	0.01707074	12.5615	2.4921	3.6533
0.00028082	0.08915317	0.05689210	18.8327	2.1367	10.7952
0.00033980	0.98702145	0.01024710	16.7512	2.9686	5.3363
0.00072402	0.81070167	0.07363202	15.2065	1.7728	9.5278
0.00095744	0.02212966	0.08669354	16.1116	2.2793	8.4444
0.00067054	0.21485314	0.01681275	14.3289	2.1094	5.8836
0.00077597	0.37141892	0.06093938	12.3458	2.9871	3.4854
0.00017094	0.53271240	0.01827171	12.2199	2.7347	3.5834
0.00025646	0.94936246	0.05096073	18.7175	2.8637	7.8806
0.00071182	0.99240679	0.00548903	16.2952	2.8680	5.2096
0.00076103	1.04649508	0.00274861	19.0420	2.5243	8.5838
0.00034057	0.95723516	0.04962080	16.3249	2.9561	5.5399
0.00070937	0.67965412	0.03742911	17.5266	1.6285	11.4865
0.00079898	0.45524749	0.04123468	15.6307	1.8551	8.7107
0.00015244	0.71840739	0.02309809	19.5578	1.9528	11.6110
0.00041540	0.74956739	0.01890162	14.8553	2.9296	4.3137
0.00028280	0.44277221	0.08076140	18.0671	2.4543	9.3978
0.00084151	0.02561648	0.01025323	12.6525	2.9031	3.8443
0.00086004	0.94806564	0.07141735	17.4230	1.8517	11.3791
0.00056203	0.36142191	0.07957430	15.5377	2.2238	7.9384
0.00082363	0.97913527	0.00785878	15.8237	2.9172	4.8190
0.00010949	0.44755560	0.03539038	13.8947	2.5929	4.3846
0.00016969	0.95166862	0.03879712	16.0753	2.8617	5.4243
0.00060976	1.04982650	0.02333037	16.3184	2.5072	6.5376
0.00071094	0.21165195	0.09064786	19.7073	2.2074	12.3219
0.00017942	0.89181596	0.09985746	17.5188	2.5372	9.0898
0.00013277	1.01319075	0.04008770	18.6494	1.5339	13.0142
0.00012310	1.10500503	0.03107155	13.7136	1.6209	7.5855
0.00089761	0.63879544	0.02876214	15.7454	2.2183	7.1454
0.00084437	0.65250272	0.04398210	14.6524	2.4748	5.5398
0.00063608	0.67824280	0.05139948	15.4496	1.6632	9.6155
0.00088456	0.85125679	0.03845504	12.3088	2.5429	3.5701
0.00025599	0.45815575	0.05386196	13.4424	2.8693	3.8545
0.00087151	0.80435789	0.08054253	17.5423	2.9006	7.3938
0.00074148	0.76067770	0.03103306	13.4789	2.3464	4.7359
0.00047232	0.37795991	0.00562527	14.1141	2.1881	5.2483
0.00097478	0.49801189	0.07475489	15.3130	1.5091	10.8038
0.00052774	1.07005942	0.05908344	13.6713	2.6395	4.5437
0.00053555	1.03778350	0.09680439	17.2700	2.1804	10.3954
0.00043094	0.30889988	0.03135853	18.4887	2.5791	8.2208
0.00047598	0.58371621	0.08171178	18.2593	1.9731	11.7279
0.00098911	0.07548044	0.05339621	18.1643	2.9289	7.1640
0.00080898	0.52887064	0.03853742	16.8422	2.9649	5.7419
0.00044159	0.40386018	0.02273105	17.2213	2.1856	8.3851
0.00031151	0.74481589	0.01957055	15.9774	2.7876	5.2763
0.00090675	0.80573440	0.07284802	19.9236	1.7225	14.4329
0.00098614	0.16304487	0.07335757	14.4109	1.6612	9.1184
0.00018394	0.60084164	0.02390445	17.2049	2.6886	6.5721
0.00096403	0.23346505	0.08211027	13.0633	2.7694	4.0815
0.00029393	0.96819949	0.08585850	18.5795	1.9611	12.2577
0.00080739	0.60256165	0.09202521	15.0874	1.7570	9.9262
0.00073185	0.63006777	0.01462680	17.6814	2.3354	8.1776
0.00062233	0.63660580	0.07790238	13.5896	2.4715	5.2690
0.00042141	0.62597883	0.09623098	14.3007	1.5913	9.8914
0.00068054	0.10530481	0.02820925	15.4079	2.0911	7.1446
0.00046453	0.93040556	0.00407043	16.1072	2.6342	5.6148
0.00083804	1.09578764	0.03866582	17.8784	1.7793	11.3523
0.00085102	0.46660978	0.08079022	12.5469	2.7380	3.8173
0.00038818	0.05107189	0.05954936	18.8184	2.1599	10.7639
0.00019282	0.12066432	0.08309511	16.6072	1.8579	10.4387
0.00025681	1.05867922	0.02449981	13.2577	2.5070	4.0818
0.00021536	0.79682106	0.09957269	12.3741	1.6635	7.7810
0.00055711	1.05600619	0.05328223	18.6376	1.6373	13.0054
0.00053727	0.50883693	0.02497938	15.0698	2.8043	4.6544
0.00025243	0.92405933	0.05157770	13.6262	1.5570	8.2542
0.00024198	0.67077607	0.02684056	13.2001	1.8988	5.8264
0.00057851	0.09567741	0.09000498	17.8537	1.8889	11.8034
0.00078969	0.55356807	0.05729790	17.9823	2.0226	10.7065
0.00079458	1.08374262	0.07096833	14.2932	2.1744	6.9932
0.00026094	1.03538513	0.05504065	14.2515	1.8793	7.6209
0.00038494	0.54871756	0.09698622	19.0844	2.1050	12.3211
0.00070486	0.36690462	0.09672524	13.4657	2.3047	6.1371
0.00072344	0.87285560	0.08106742	12.8096	2.2291	5.5838
0.00046887	1.00689566	0.03756092	17.7803	2.5430	7.9820
0.00023131	0.52891105	0.03405989	17.5353	1.9308	9.9568
0.00045028	0.65306395	0.09079823	17.3903	2.9376	7.2280
0.00013056	0.31569698	0.04046268	14.3656	1.6111	8.2853
0.00031204	0.69188744	0.00517291	19.1274	1.9402	10.8679
0.00037640	0.21363862	0.09846670	13.6881	2.0809	7.1446
0.00053118	0.40628001	0.03896253	16.3871	2.9459	5.4083
0.00081802	0.51638728	0.04175843	18.8765	2.1076	10.8417
0.00006379	0.21829763	0.04661781	13.0243	1.6715	6.8416
0.00053023	0.55366284	0.00593153	14.2876	2.0897	5.7586
0.00085668	1.07395291	0.09163645	17.8001	2.4402	9.7745
0.00034100	0.90075451	0.09666291	17.8047	1.5900	13.4179
0.00061227	1.12555945	0.05127851	14.8844	2.7260	5.1370
0.00010299	1.05079377	0.04403221	17.7965	2.5134	8.1817
0.00035854	1.12117672	0.02870421	13.9614	2.0180	6.2421
0.00014093	0.06673873	0.02971178	19.9577	1.7757	12.7517
0.00079352	1.16929722	0.04287095	16.1863	2.1771	8.1369
0.00081211	1.16041744	0.08090739	13.5559	2.8133	4.4266
0.00036376	0.46277821	0.06779401	16.9223	2.7144	7.0609
0.00098847	1.17175496	0.09312685	16.3613	2.5712	7.9702
0.00096537	0.13222980	0.01123857	13.2453	2.8512	3.7640
0.00040048	0.55154234	0.09458818	18.1618	2.4617	9.8499
0.00064070	0.79297060	0.00609772	12.6476	2.2310	4.0582
0.00042234	0.63615906	0.02634846	17.2694	2.1293	8.7803
0.00088992	0.43309352	0.01890768	12.0792	1.8440	4.9221
0.00063694	0.37860048	0.06939716	18.3629	1.9705	11.5172
0.00098147	0.29284361	0.03757535	13.5469	2.2449	5.1822
0.00042999	0.42589977	0.06733304	18.5493	2.2117	10.5765
0.00015233	0.87317717	0.07048090	13.0303	1.7127	7.4483
0.00046860	1.16974294	0.04856149	12.6161	2.1307	5.0594
0.00095849	1.09495473	0.02937304	17.7636	2.8845	6.7060
0.00034755	0.33707529	0.00530917	15.6546	2.6873	5.0916
0.00073338	0.63816214	0.07072338	14.4999	1.6074	9.4341
0.00070166	0.33046138	0.00807690	13.8665	1.6292	7.1288
0.00022780	0.71794003	0.01542437	19.3654	1.5024	13.2037
0.00022676	0.49125069	0.04520221	18.3635	1.7497	11.7973
0.00025634	0.01593680	0.04738906	16.4277	2.8420	5.7611
0.00039523	0.08948229	0.07774600	19.1318	2.5204	10.0159
0.00034300	0.65936404	0.08469847	14.8983	2.9465	4.9940
0.00086579	1.05209649	0.08240376	18.4263	2.5153	9.8322
0.00041402	0.51303166	0.04993281	19.4850	2.2115	11.0894
0.00024446	0.91069132	0.01216918	15.3661	1.5783	8.9143
0.00052101	0.02128950	0.09992764	16.3121	2.9060	6.4642
0.00036597	0.56310368	0.00539552	16.0267	1.6223	9.1645
0.00067544	0.26908839	0.02809568	18.3495	2.0907	9.9878
0.00067201	0.14377388	0.06371503	15.6199	1.5352	10.5179
0.00038924	0.17128475	0.06253448	14.5681	1.5874	9.1549
0.00061198	0.32208595	0.08148505	13.2522	1.5556	8.5954
0.00058608	0.87345642	0.08507524	15.1664	2.7663	5.8295
0.00091188	0.20891754	0.07633374	18.2186	2.2143	10.5312
0.00079737	1.18402576	0.02622596	12.7669	2.6421	3.6174
0.00059620	1.01665068	0.06335444	17.0691	2.7129	7.2703
0.00038440	0.90050876	0.02554333	19.6311	2.1508	11.0069
0.00058761	0.21884321	0.09955789	14.6097	2.4938	6.4707
0.00037586	0.64858055	0.03038424	15.5531	2.6717	5.3931
0.00048955	0.89463353	0.08039455	19.8635	2.4643	11.2462
0.00061066	0.45179328	0.06013148	15.5715	2.1168	7.9741
0.00072972	0.15216292	0.05429287	15.3460	2.8549	5.0590
0.00013781	0.18479462	0.03293322	14.0192	1.8883	6.6299
0.00023671	0.98626226	0.05078975	18.9333	2.6773	8.7726
0.00086928	0.63677335	0.03831711	17.6391	1.9852	10.1135
0.00036106	0.32862508	0.08322953	12.9519	1.9264	6.7180
0.00026061	1.07536364	0.00960056	17.8238	2.9741	6.1024
0.00068827	1.02999318	0.09261586	17.0939	2.6175	8.3504
0.00033724	0.57971543	0.07138220	15.4853	2.0378	8.4515
0.00048517	0.67102003	0.03454702	17.0868	2.9314	5.9547
0.00045602	0.31598148	0.03351905	15.0229	2.5808	5.2373
0.00068656	0.81784439	0.00533503	17.2587	1.9454	9.1559
0.00075000	0.43016732	0.07099817	15.8864	2.7934	6.0094
0.00018609	0.79218924	0.01775677	13.0897	2.5131	3.8993
0.00090920	0.38468608	0.04816509	17.1699	2.5650	7.5119
0.00094096	1.01475072	0.09218819	17.3927	2.2988	9.9960
0.00091577	0.66517377	0.08222241	15.3049	2.7895	5.8285
0.00059645	0.38886547	0.01213025	18.5018	1.5305	12.1584
0.00029604	0.53203481	0.09375154	13.8711	1.6987	8.8722
0.00044491	0.90615577	0.07823810	17.8920	2.8571	7.7546
0.00071324	0.19112743	0.03797812	12.0377	2.2040	4.0171
0.00066178	0.50431639	0.09970642	14.2390	1.5079	10.3295
0.00034888	0.03891102	0.05641949	14.0884	2.6409	4.6461
0.00034516	0.12000893	0.01878954	16.6773	1.7219	9.5729
0.00018119	0.61997730	0.07675289	19.3847	2.6437	9.8150
0.00005846	0.40679574	0.08302218	17.4006	2.9783	6.8136
0.00010296	0.97440010	0.07897007	17.0853	2.5592	8.0984
0.00066974	0.70689410	0.01432554	16.7409	2.2644	7.5688
0.00015348	0.25415149	0.00451857	14.2389	2.7147	4.2134
0.00007614	0.13006100	0.05354192	14.1327	1.5186	8.7065
0.00045926	0.99142420	0.06705230	13.1368	2.3831	4.9965
0.00043565	0.41916656	0.04066135	13.8134	2.5685	4.4603
0.00047964	0.53167331	0.08664957	18.1217	2.9681	7.6631
0.00045353	0.69081610	0.01950401	12.8586	2.6878	3.6314
0.00087549	1.11778796	0.07010248	15.6911	2.8472	5.8102
0.00031316	0.42332262	0.06559411	16.2417	1.7744	10.1129
0.00081191	1.16300654	0.04009224	13.4072	1.5484	8.0053
0.00037901	0.64698654	0.07856497	16.8178	2.4282	8.3361
0.00034946	1.01432252	0.01067968	13.2118	2.4730	3.9960
0.00065275	0.43705115	0.04010487	18.8741	2.0842	10.8380
0.00086899	1.03642440	0.08107900	19.6756	2.9030	9.4208
0.00091195	0.39745256	0.06578349	15.5315	2.0443	8.4304
0.00025445	0.35895500	0.06503887	14.1260	2.4635	5.3744
0.00012369	0.38614213	0.09070270	15.3820	2.9139	5.4885
0.00034313	0.94467443	0.04768335	16.4470	2.9676	5.5723
0.00007604	0.89109284	0.07719473	19.9581	2.5556	10.7757
0.00097334	0.05088258	0.09075830	18.5881	2.7424	9.0397
0.00080637	0.03241799	0.01075154	17.4320	2.3210	7.8161
0.00092315	0.15065816	0.08720406	16.3840	2.0340	9.7732
0.00023479	0.93544465	0.02829573	17.5251	2.6262	7.2050
0.00013735	0.57905018	0.02394273	14.0794	1.9441	6.3706
0.00089762	0.90227485	0.05281795	19.3342	1.6302	13.7689
0.00044315	1.03159606	0.00612332	15.0972	2.0936	6.5511
0.00090512	0.15757096	0.06560422	13.6230	1.8053	7.5153
0.00037633	0.79063112	0.06265236	18.2203	2.0097	11.0812
0.00092517	0.42999488	0.06240140	15.2390	2.5558	6.1088
0.00047097	0.41554901	0.00603979	14.8398	2.5097	4.9394
0.00023486	0.77062839	0.07581788	13.1563	2.9955	3.7638
0.00074666	0.35916528	0.05697841	15.3520	2.2001	7.3689
0.00023425	1.01552105	0.07675801	17.7404	2.8444	7.6135
0.00097576	1.02899349	0.02910096	12.1471	2.2364	4.0335
0.00077908	1.18847454	0.07392696	17.5158	1.6014	12.6898
0.00088170	1.10911191	0.05209198	15.7728	2.4302	6.9711
0.00088879	0.67042357	0.00683715	15.7652	1.7526	8.5499
0.00061278	0.10803539	0.07377921	13.3444	1.6401	8.0596
0.00052761	0.97917134	0.04962087	14.2603	2.9401	4.1788
0.00044224	1.10664535	0.01753322	18.1412	2.1326	9.5231
0.00007937	0.74891335	0.09766464	14.8417	2.0117	8.5796
0.00074188	0.05726758	0.09567227	13.5027	1.6409	8.8061
0.00040401	1.12092805	0.05865320	13.2964	2.5497	4.4851
0.00069621	0.91546673	0.01244089	12.0430	2.6178	3.3747
0.00094496	0.17110614	0.09933770	15.8789	2.7340	6.7925
0.00094074	0.73715091	0.08952026	12.9714	2.3963	5.3362
0.00039070	0.26570371	0.01654220	14.5323	1.7243	7.4835
0.00043480	0.06326190	0.01055291	16.7782	1.5140	10.3712
0.00036700	1.03027642	0.01552595	13.7755	2.7411	3.9725
0.00094193	0.16899174	0.05777784	15.9513	2.9790	5.2683
0.00050258	1.07539117	0.03545101	13.3398	2.5536	4.1742
0.00019656	0.20835061	0.00221988	12.0371	2.5616	3.5784
0.00084151	0.29655793	0.03061657	19.0089	2.8555	7.7531
0.00019470	1.10662842	0.08231228	13.9591	2.7116	4.9349
0.00020681	0.60341805	0.03571641	16.2458	1.5836	10.2240
0.00021922	0.85216510	0.08230691	18.7045	2.4053	10.3380
0.00007998	0.32550988	0.06567230	12.8728	2.6988	3.8519
0.00027386	0.95934248	0.01371074	15.5555	2.3474	6.1669
0.00096862	0.13897330	0.03212494	13.2307	2.1718	5.0203
0.00047409	1.17592311	0.00274595	18.5218	2.7866	7.1692
0.00080330	0.97575581	0.01011863	16.0195	2.3124	6.7276
0.00040855	0.67604834	0.07719394	17.3150	1.8597	11.1851
0.00020407	0.17586616	0.08124586	19.3556	2.2452	11.4381
0.00048196	0.24197014	0.01663204	14.9681	1.6846	8.0813
0.00075320	0.26967967	0.06721904	15.1722	2.9917	4.8016
0.00049834	0.68217319	0.04932516	18.4166	2.5006	8.9286
0.00028273	0.88653761	0.04118115	16.5327	1.5839	10.7339
0.00074578	0.23656864	0.09324419	12.6072	2.4588	4.7465
0.00096268	0.16189170	0.01287128	18.7883	2.6512	7.9434
0.00049928	0.38173845	0.06848434	16.7909	2.6513	7.1934
0.00012630	1.03145826	0.00242793	18.9273	2.5347	8.3157
0.00070328	0.15197971	0.01120652	15.9158	2.8667	4.9477
0.00007000	0.23715721	0.00404821	17.4266	2.3141	7.6209
0.00076559	0.73782527	0.09364685	12.3936	2.8492	3.7381
0.00080465	0.76143849	0.06503256	14.4887	2.5710	5.5041
0.00023498	0.82848650	0.06565913	17.0998	2.4636	8.1747
0.00022592	0.50302655	0.01469013	18.7511	2.7790	7.4452
0.00049547	0.24107316	0.02362704	18.6265	1.5884	12.2406
0.00040226	0.88430053	0.07701242	17.1798	2.9576	6.7261
0.00041639	0.29186031	0.07662566	12.2259	2.8600	3.4734
0.00047655	0.99895656	0.02801067	12.1314	2.7683	3.4255
0.00022209	0.66276026	0.05289874	15.8155	1.6669	9.8821
0.00072550	0.91470814	0.01778223	18.5855	1.5199	12.5952
0.00096069	0.55894339	0.05306241	18.7512	1.5383	13.5287
0.00021628	0.75900805	0.03392242	16.5585	2.3781	7.2939
0.00035637	0.91921556	0.04791859	12.0627	1.9233	5.2157
0.00040347	0.07346008	0.03145327	17.4359	2.2425	8.4694
0.00067094	1.11617315	0.08794495	13.3260	1.8703	7.7284
0.00048323	1.05540895	0.04117990	12.8140	2.8171	3.5781
0.00085013	0.97806710	0.03984941	17.4507	2.6864	7.2668
0.00008238	1.19543910	0.02759732	12.0563	2.9890	3.8299
0.00017554	0.92962009	0.03300870	13.6985	1.6003	7.6708
0.00048775	0.30456358	0.06435326	18.9170	2.9457	7.9469
0.00031519	0.26436335	0.07518681	19.0727	1.6196	13.7890
0.00028900	0.98958182	0.06822436	15.3535	2.1274	7.9739
0.00036493	0.12511644	0.03262760	12.3252	1.8744	5.1461
0.00084089	0.02028173	0.09717691	19.2788	2.1576	12.2677
0.00026078	0.21269539	0.09532923	17.0678	2.2232	9.6826
0.00030416	0.19926780	0.01828760	12.7052	1.9270	5.0388
0.00063221	0.87014276	0.06259776	13.1613	1.6628	7.7135
0.00078414	1.10879767	0.05244090	13.3710	1.5475	8.2626
0.00060554	1.12286055	0.09922018	16.6747	2.5269	8.4832
0.00059317	0.60128438	0.06926411	12.5242	2.1153	5.3779
0.00026054	1.10613680	0.09983561	13.0037	2.0045	7.0585
0.00028500	0.05587495	0.03893474	15.9647	2.6553	5.8088
0.00075752	0.67854095	0.09122960	17.7657	1.9819	11.5545
0.00028749	1.19858861	0.06537291	17.7455	2.9588	7.0263
0.00016402	0.01666262	0.08125659	13.0903	2.6542	4.2414
0.00087144	0.61094767	0.08269001	14.9239	2.2133	7.6154
0.00007660	0.26925701	0.05768069	13.4356	1.8130	6.9351
0.00035976	0.77256733	0.00353634	13.6920	2.1406	5.0549
0.00045629	0.75504291	0.02095922	15.7601	2.2524	6.8106
0.00084127	0.69905925	0.07525411	13.6973	2.1828	6.4185
0.00042499	1.17458332	0.03588758	13.8618	2.4889	4.7358
0.00009803	0.22450523	0.09173534	12.3424	1.6222	7.5218
0.00094177	0.08562513	0.09927440	12.5803	1.9526	6.7546
0.00037460	0.86623192	0.09307288	13.7387	1.7120	8.7860
0.00089872	0.02479150	0.00480815	15.0849	2.4885	5.1551
